2886	7	11	18	21	25	29	7
2885	5	6	7	24	27	32	5
2884	4	5	16	24	33	34	2
2883	6	14	15	18	22	36	4
2882	13	15	21	23	30	36	6
2881	14	15	16	24	32	36	1
2880	3	8	10	11	26	36	2
2879	3	10	13	18	25	26	6
2878	3	11	22	24	33	36	7
2877	13	20	26	30	31	34	2
2876	11	13	18	20	25	29	7
2875	10	11	17	19	26	30	5
2874	3	8	9	12	27	33	3
2873	5	7	13	15	18	23	2
2872	1	6	18	24	28	35	2
2871	3	27	28	30	31	35	7
2870	6	8	14	19	20	37	5
2869	16	18	19	30	31	32	3
2868	12	15	17	18	22	26	1
2867	5	12	16	22	27	31	4
2866	4	22	24	25	26	29	6
2865	1	6	11	14	17	27	4
2864	5	8	11	16	22	29	6
2863	10	13	16	17	26	34	7
2862	8	9	12	13	29	34	5
2861	3	9	14	15	21	22	3
2860	5	7	10	15	26	37	7
2859	14	15	19	31	34	35	3
2858	5	6	9	17	24	31	7
2857	1	3	6	27	29	33	7
2856	11	13	27	30	32	34	6
2855	8	10	12	24	25	29	3
2854	5	8	21	28	31	35	2
2853	1	3	4	10	16	17	1
2852	1	2	10	12	26	29	6
2851	4	12	16	28	29	31	5
2850	8	9	15	21	26	29	3
2849	2	5	9	13	26	29	2
2848	6	16	20	25	26	27	6
2847	1	8	20	25	33	37	7
2846	1	12	13	29	32	36	1
2845	2	3	5	8	23	29	4
2844	13	16	19	22	25	31	2
2843	2	11	21	22	26	32	6
2842	2	14	16	18	32	37	3
2841	4	11	12	26	28	29	6
2840	3	9	13	16	22	34	6
2839	12	18	20	21	29	35	4
2838	4	16	21	23	24	27	3
2837	4	16	19	25	29	37	6
2836	1	6	12	14	36	37	3
2835	4	5	9	12	16	29	3
2834	9	20	22	23	24	29	6
2833	3	8	17	20	22	30	3
2832	1	9	10	21	24	32	1
2831	9	11	14	16	27	37	1
2830	14	20	23	25	26	35	3
2829	5	11	18	20	30	35	5
2828	9	15	17	25	27	32	3
2827	5	9	19	21	22	34	2
2826	11	14	22	26	27	33	7
2825	1	10	11	12	18	19	5
2824	5	7	10	13	24	33	7
2823	7	13	14	28	29	35	6
2822	1	4	16	26	28	37	5
2821	3	11	12	15	21	26	6
2820	12	13	15	20	21	32	1
2819	4	6	18	26	29	34	1
2818	3	4	5	27	30	36	3
2817	1	2	32	34	36	37	6
2816	1	3	15	27	31	35	7
2815	6	8	9	14	16	17	4
2814	1	25	34	35	36	37	2
2813	7	26	28	30	31	34	1
2812	2	12	20	28	30	33	5
2811	10	13	16	24	27	37	2
2810	1	9	15	20	23	28	4
2809	5	10	13	17	25	36	3
2808	4	6	15	24	31	37	4
2807	6	14	18	26	29	36	7
2806	1	2	5	16	24	34	7
2805	7	12	18	22	32	36	3
2804	3	7	10	21	33	35	2
2803	11	12	18	19	32	37	4
2802	2	12	21	23	28	31	6
2801	7	11	19	25	28	37	4
2800	12	14	16	29	32	37	5
2799	5	6	9	12	26	34	4
2798	1	20	23	24	26	32	7
2797	8	9	21	22	26	37	6
2796	5	8	17	31	32	37	7
2795	1	5	7	18	25	36	1
2794	4	6	14	22	28	29	4
2793	8	12	15	24	28	33	5
2792	3	5	6	13	26	29	1
2791	2	4	14	19	20	33	1
2790	13	17	20	26	35	37	2
2789	5	6	10	20	26	29	3
2788	1	9	20	25	27	31	4
2787	5	22	25	33	35	36	1
2786	2	6	8	14	29	34	3
2785	12	13	20	25	27	30	6
2784	2	5	6	14	22	32	3
2783	3	7	12	22	27	36	2
2782	7	13	19	32	35	37	6
2781	2	7	10	18	24	26	5
2780	5	8	11	20	29	36	4
2779	4	8	16	20	21	36	3
2778	3	15	26	28	32	33	4
2777	1	10	11	13	18	25	7
2776	6	10	14	15	26	36	3
2775	9	16	22	27	31	32	6
2774	6	9	17	26	27	36	6
2773	7	15	17	18	20	32	5
2772	1	5	14	21	27	30	7
2771	5	19	23	25	30	31	3
2770	1	2	7	8	9	26	2
2769	7	15	17	19	27	30	4
2768	3	18	19	22	24	26	7
2767	6	10	25	31	35	37	4
2766	2	5	21	29	34	37	3
2765	8	14	16	20	24	30	1
2764	2	13	14	19	21	30	1
2763	2	10	14	15	21	29	2
2762	1	4	11	19	30	32	4
2761	1	13	19	22	34	35	6
2760	8	9	11	12	13	22	4
2759	17	18	25	28	30	34	5
2758	5	16	18	23	24	26	6
2757	6	19	24	25	26	37	7
2756	1	8	13	27	32	37	2
2755	1	4	5	16	21	29	1
2754	3	12	14	24	32	34	6
2753	3	15	17	20	21	37	1
2752	1	13	15	30	31	32	2
2751	4	7	13	16	17	27	6
2750	14	21	27	31	32	35	5
2749	2	11	13	17	25	27	5
2748	1	11	13	25	27	29	7
2747	3	6	9	10	17	36	5
2746	4	9	10	12	13	29	4
2745	6	10	15	18	27	34	6
2744	4	17	18	23	25	28	2
2743	2	9	18	23	29	33	5
2742	7	19	27	29	34	35	7
2741	6	8	21	25	30	35	6
2740	7	9	14	21	26	34	5
2739	3	5	6	19	23	35	3
2738	10	17	18	22	24	29	1
2737	3	4	10	11	30	32	5
2736	18	19	29	34	35	36	1
2735	10	12	19	25	26	36	2
2734	14	20	22	26	31	37	5
2733	2	20	26	27	28	30	1
2732	9	13	15	20	25	36	6
2731	1	6	9	10	12	17	3
2730	2	3	13	21	22	31	6
2729	1	6	15	17	20	32	6
2728	5	6	16	17	20	22	7
2727	2	8	12	14	17	21	4
2726	9	17	23	28	30	36	7
2725	12	15	18	20	23	29	6
2724	5	6	8	11	20	27	7
2723	5	12	13	33	35	36	1
2722	1	8	11	23	30	35	6
2721	11	14	18	20	22	33	7
2720	6	9	15	23	24	28	4
2719	19	21	22	24	30	37	5
2718	5	6	10	15	28	29	7
2717	10	18	22	27	31	35	1
2716	5	7	8	15	19	26	3
2715	1	8	11	17	25	30	6
2714	16	17	18	20	28	35	3
2713	4	7	12	14	17	34	4
2712	3	7	14	24	27	28	2
2711	5	8	16	21	34	35	3
2710	2	6	17	29	31	35	3
2709	13	21	22	26	29	34	3
2708	5	7	9	17	19	29	3
2707	24	27	30	34	35	37	5
2706	7	9	16	23	29	30	3
2705	16	21	27	28	32	37	7
2704	2	3	11	18	25	27	5
2703	2	16	21	26	33	34	2
2702	5	15	22	23	25	29	6
2701	1	6	9	13	23	35	2
2700	2	14	22	23	25	28	5
2699	11	13	20	29	30	37	7
2698	2	6	13	16	27	33	3
2697	8	11	18	21	24	30	4
2696	3	5	7	13	17	28	4
2695	17	18	20	21	26	32	3
2694	3	4	14	18	32	35	2
2693	3	8	10	12	28	37	5
2692	4	6	8	18	27	37	4
2691	4	17	18	24	27	36	2
2690	6	8	11	23	32	35	4
2689	2	5	10	12	18	26	4
2688	4	11	18	22	29	31	4
2687	15	18	22	23	26	34	6
2686	6	8	18	22	29	37	1
2685	1	13	23	24	30	31	7
2684	5	16	22	23	24	33	1
2683	6	10	12	15	27	33	1
2682	1	3	8	12	19	30	1
2681	6	9	18	23	26	33	2
2680	1	15	17	31	32	34	2
2679	1	11	13	15	18	25	6
2678	11	12	18	24	31	33	6
2677	1	2	4	9	12	16	4
2676	2	9	11	13	29	33	3
2675	11	12	15	22	23	29	7
2674	7	32	33	34	35	36	2
2673	5	13	16	18	23	26	1
2672	5	13	21	22	25	28	1
2671	2	3	5	10	26	27	2
2670	11	15	17	27	33	37	5
2669	11	15	22	29	35	37	4
2668	14	15	18	22	23	29	1
2667	6	10	15	19	36	37	3
2666	3	14	15	19	26	33	6
2665	2	10	11	13	22	37	4
2664	11	13	22	29	31	33	1
2663	10	16	22	30	35	36	2
2662	4	14	16	22	28	33	4
2661	3	13	14	18	28	30	2
2660	8	11	13	20	22	25	5
2659	1	6	10	22	24	26	3
2658	8	12	17	21	27	30	1
2657	8	12	21	24	25	27	1
2656	1	10	16	28	29	32	5
2655	4	6	13	19	33	35	6
2654	4	11	19	28	31	34	4
2653	11	24	30	34	35	37	7
2652	1	7	11	17	36	37	2
2651	4	8	17	20	25	30	1
2650	3	8	10	15	30	33	4
2649	4	13	22	25	28	30	5
2648	9	20	22	23	29	31	2
2647	1	2	5	12	34	35	4
2646	4	5	18	20	28	36	4
2645	7	9	20	24	28	35	5
2644	6	12	25	27	30	37	5
2643	9	12	25	29	34	36	5
2642	2	9	27	29	32	36	1
2641	5	7	10	15	22	35	5
2640	3	20	28	31	33	37	5
2639	1	2	9	11	15	21	2
2638	2	10	14	17	28	34	2
2637	2	9	13	16	28	29	1
2636	4	6	10	11	14	25	7
2635	1	3	29	30	33	35	2
2634	4	8	9	23	25	31	4
2633	3	11	18	25	33	36	7
2632	7	16	18	21	23	36	6
2631	2	19	28	29	34	36	6
2630	1	2	5	15	27	31	4
2629	12	15	20	30	33	37	3
2628	2	5	6	10	19	29	5
2627	5	7	9	11	24	29	1
2626	9	10	11	12	21	32	5
2625	5	10	17	23	32	36	6
2624	2	6	11	16	27	34	3
2623	8	10	15	23	26	34	1
2622	1	9	10	21	26	37	3
2621	8	13	17	18	34	36	1
2620	13	17	19	26	30	36	5
2619	7	9	10	34	35	36	7
2618	7	19	20	25	31	34	3
2617	3	8	11	19	26	35	2
2616	1	4	12	18	31	37	3
2615	2	12	14	27	29	32	5
2614	3	15	24	25	26	35	2
2613	6	10	18	27	35	36	6
2612	2	9	28	31	32	35	6
2611	2	7	10	23	26	35	6
2610	5	15	20	25	27	32	4
2609	4	16	30	32	34	36	4
2608	2	5	7	16	22	37	4
2607	3	15	21	28	30	32	4
2606	4	11	13	20	32	35	2
2605	5	9	21	23	28	33	7
2604	6	13	14	21	23	26	6
2603	3	5	8	16	17	20	2
2602	2	3	28	30	33	35	5
2601	2	10	12	23	30	33	5
2600	4	11	27	32	34	37	4
2599	7	14	20	27	29	31	5
2598	4	11	12	13	20	27	2
2597	2	5	18	19	20	31	1
2596	1	10	17	21	22	31	4
2595	5	13	17	26	29	33	5
2594	1	2	6	19	29	33	7
2593	7	8	15	30	33	34	6
2592	8	11	22	33	34	35	6
2591	7	8	15	18	29	34	4
2590	13	15	24	25	30	32	5
2589	6	8	9	25	29	37	3
2588	4	9	10	14	19	35	2
2587	11	17	19	31	36	37	1
2586	5	11	12	13	15	22	7
2585	3	4	6	18	26	29	3
2584	5	10	19	25	32	35	7
2583	2	6	12	26	30	35	3
2582	1	3	11	16	20	35	2
2581	3	11	17	20	31	32	6
2580	1	2	3	4	7	25	2
2579	6	8	9	17	29	30	4
2578	20	22	28	31	35	36	3
2577	3	5	9	14	22	23	7
2576	2	4	13	16	29	34	1
2575	1	3	5	16	26	30	5
2574	2	3	20	31	35	37	7
2573	4	9	23	28	34	36	5
2572	11	16	19	24	27	35	3
2571	10	21	28	30	31	35	6
2570	2	12	18	28	33	34	1
2569	15	17	23	25	30	35	2
2568	4	13	24	25	32	34	2
2567	3	6	16	28	32	33	2
2566	3	4	23	26	31	35	3
2565	4	9	12	14	17	29	2
2564	7	17	24	29	36	37	7
2563	1	3	6	9	34	37	3
2562	17	21	23	24	26	35	2
2561	3	6	17	23	27	32	6
2560	4	8	9	22	29	33	6
2559	5	6	11	21	22	28	2
2558	3	8	23	26	28	29	6
2557	3	7	14	21	27	37	6
2556	1	6	10	16	21	22	4
2555	2	5	18	20	23	29	3
2554	16	22	26	29	36	37	3
2553	1	2	4	28	29	31	5
2552	1	5	12	22	24	27	6
2551	20	24	26	28	32	33	6
2550	13	15	26	28	29	36	2
2549	18	22	30	34	35	37	7
2548	1	11	15	16	23	32	5
2547	2	8	10	13	35	37	5
2546	1	3	4	22	28	36	2
2545	12	13	18	31	32	36	7
2544	7	9	13	18	21	22	4
2543	7	9	10	22	24	33	4
2542	4	14	16	21	33	36	3
2541	9	18	25	30	33	37	5
2540	5	20	21	26	30	35	1
2539	13	15	17	24	26	27	3
2538	5	11	25	26	29	36	3
2537	1	8	12	19	26	27	3
2536	1	3	11	13	21	28	7
2535	2	10	16	26	27	30	4
2534	11	21	29	33	35	37	4
2533	11	14	19	21	26	33	7
2532	1	9	17	29	30	37	5
2531	4	6	10	17	28	32	4
2530	7	19	22	28	30	33	4
2529	14	22	24	33	35	36	7
2528	3	4	24	27	31	36	2
2527	1	10	12	19	35	36	6
2526	2	8	12	19	26	27	6
2525	1	7	10	21	28	30	1
2524	1	2	7	12	29	33	3
2523	11	17	21	23	26	27	3
2522	6	13	15	22	23	37	6
2521	5	8	10	20	34	37	2
2520	3	8	16	19	25	27	1
2519	3	7	13	17	18	28	7
2518	2	4	12	27	34	37	2
2517	10	11	19	21	23	29	4
2516	3	9	14	20	34	35	2
2515	11	21	22	23	28	37	5
2514	3	8	17	19	24	33	6
2513	17	20	26	28	30	33	4
2512	1	3	4	6	12	13	4
2511	3	13	24	27	33	35	3
2510	2	6	16	28	35	37	7
2509	8	14	27	29	33	37	6
2508	7	12	16	22	24	25	3
2507	4	16	17	19	30	34	5
2506	6	10	11	15	19	24	5
2505	8	13	16	17	29	37	6
2504	5	9	17	19	33	35	7
2503	1	5	14	19	26	28	4
2502	1	3	18	19	35	37	6
2501	2	3	4	27	30	32	6
2500	5	8	9	17	24	32	5
2499	13	14	26	29	31	35	1
2498	8	9	11	16	31	34	4
2497	8	13	23	26	27	29	3
2496	3	7	8	24	34	36	2
2495	4	11	12	15	30	33	1
2494	12	18	19	28	29	34	7
2493	7	16	19	21	31	36	3
2492	4	19	27	30	31	35	5
2491	4	10	15	24	28	29	5
2490	8	10	17	18	35	37	1
2489	4	21	22	23	27	35	5
2488	3	6	7	10	16	30	4
2487	3	9	10	22	28	33	7
2486	11	15	21	29	31	36	3
2485	3	21	25	26	36	37	1
2484	4	6	17	19	21	36	3
2483	13	17	21	27	29	31	4
2482	12	19	21	23	26	35	5
2481	2	11	16	18	26	36	4
2480	3	9	21	26	29	37	1
2479	8	10	14	17	20	34	1
2478	2	4	24	25	32	34	1
2477	3	7	15	19	24	33	4
2476	7	20	26	33	34	35	3
2475	10	19	20	24	28	33	3
2474	1	4	6	9	25	35	1
2473	1	2	3	10	16	29	6
2472	12	13	28	33	35	37	5
2471	2	7	12	19	27	37	6
2470	18	20	25	27	32	36	1
2469	1	26	28	32	33	35	5
2468	1	11	15	24	27	34	5
2467	11	20	21	22	25	36	7
2466	8	12	13	27	28	34	7
2465	1	8	12	19	30	35	4
2464	8	10	12	15	19	30	5
2463	3	4	7	21	33	37	2
2462	6	12	13	24	27	29	4
2461	1	8	9	18	19	20	4
2460	17	25	29	30	33	37	2
2459	2	14	27	28	32	34	7
2458	7	9	13	14	30	33	1
2457	5	13	19	22	28	33	2
2456	3	4	26	30	34	37	4
2455	3	9	13	17	25	37	1
2454	13	16	24	31	35	36	5
2453	4	23	25	30	32	35	3
2452	6	8	14	20	25	29	6
2451	1	15	17	21	34	37	3
2450	4	20	21	26	35	37	1
2449	3	5	10	17	30	32	1
2448	1	9	11	20	25	27	3
2447	9	16	18	30	32	33	7
2446	6	9	13	17	29	34	6
2445	1	6	14	20	29	36	2
2444	10	12	26	27	31	36	3
2443	5	13	14	16	18	21	2
2442	1	3	11	25	33	34	3
2441	9	16	17	20	32	33	4
2440	7	10	12	19	25	36	7
2439	5	11	12	13	15	20	4
2438	11	13	18	26	27	36	2
2437	1	4	5	7	18	23	1
2436	7	16	28	31	33	35	4
2435	6	9	24	25	33	34	2
2434	8	14	18	22	25	31	1
2433	7	10	17	23	24	31	3
2432	2	9	15	22	31	33	6
2431	3	10	11	13	26	37	1
2430	5	6	9	26	32	35	4
2429	2	3	6	19	25	27	7
2428	2	8	12	31	34	35	5
2427	12	14	19	20	23	25	4
2426	8	11	25	30	31	33	7
2425	4	5	21	30	36	37	5
2424	2	12	13	16	23	25	1
2423	6	8	14	25	26	31	1
2422	12	15	24	26	31	33	1
2421	11	19	21	22	26	30	4
2420	1	8	10	12	16	26	6
2419	2	7	10	11	29	32	5
2418	5	7	14	15	16	35	7
2417	3	9	15	24	30	35	7
2416	1	3	7	18	28	34	7
2415	6	17	22	24	26	31	6
2414	2	3	6	20	21	30	2
2413	7	10	11	19	23	25	6
2412	3	9	14	19	27	31	6
2411	2	4	7	24	32	36	1
2410	2	8	16	23	29	36	3
2409	1	8	20	21	33	37	2
2408	4	8	27	30	34	36	6
2407	2	12	20	22	24	32	5
2406	12	13	16	18	35	37	5
2405	11	19	22	23	25	36	5
2404	2	6	12	16	21	26	5
2403	3	5	10	11	12	21	3
2402	8	23	26	31	34	35	5
2401	9	13	21	22	24	31	1
2400	3	7	15	29	31	34	7
2399	2	3	18	20	26	35	2
2398	2	6	19	29	36	37	7
2397	7	11	26	27	28	34	6
2396	6	7	17	18	25	35	4
2395	4	12	16	21	26	30	6
2394	5	8	25	29	30	31	4
2393	9	16	21	24	26	33	7
2392	1	15	21	23	26	36	3
2391	4	12	19	23	27	31	1
2390	3	8	30	34	35	36	7
2389	1	5	11	18	26	30	3
2388	3	15	26	27	36	37	5
2387	1	11	21	25	26	31	4
2386	4	8	21	22	24	29	1
2385	9	15	25	26	28	32	3
2384	2	11	12	18	24	26	5
2383	7	20	23	24	25	36	7
2382	4	8	14	21	27	37	3
2381	5	8	11	21	35	37	6
2380	9	15	25	30	32	33	7
2379	3	8	9	10	16	36	6
2378	1	2	14	15	28	31	2
2377	10	12	18	21	25	35	2
2376	6	7	11	30	33	35	3
2375	2	5	14	21	36	37	3
2374	1	2	3	16	28	30	3
2373	5	7	11	24	26	30	1
2372	1	6	25	29	33	34	2
2371	5	10	12	20	22	31	1
2370	7	21	26	31	32	35	6
2369	2	8	12	17	21	24	3
2368	3	8	10	23	24	34	3
2367	14	19	30	34	35	36	4
2366	9	11	21	25	26	32	6
2365	5	6	7	16	23	36	1
2364	4	5	18	23	32	36	4
2363	1	2	3	14	23	29	7
2362	2	21	22	23	28	30	4
2361	18	22	25	26	27	33	3
2360	4	15	17	20	21	25	4
2359	8	9	19	27	28	33	2
2358	5	17	19	22	25	32	1
2357	1	2	9	12	26	29	2
2356	1	8	21	23	28	32	5
2355	3	5	7	27	35	36	2
2354	3	11	12	15	22	33	7
2353	1	8	14	21	23	31	2
2352	7	16	17	18	20	36	1
2351	8	13	15	21	23	26	3
2350	6	8	9	11	17	31	1
2349	8	12	13	16	30	37	2
2348	3	5	12	23	24	32	7
2347	1	3	5	11	19	24	5
2346	2	14	15	23	27	31	3
2345	1	4	14	23	29	30	7
2344	2	3	10	11	28	34	6
2343	12	19	23	30	35	37	5
2342	6	13	14	22	28	29	6
2341	2	7	8	14	31	34	5
2340	11	13	24	26	29	34	6
2339	2	10	14	32	34	36	7
2338	1	5	11	13	21	35	2
2337	18	21	22	23	25	36	2
2336	3	5	7	8	32	37	5
2335	7	10	22	23	27	36	3
2334	2	4	25	30	33	37	6
2333	1	2	17	19	29	32	4
2332	15	16	17	25	27	30	4
2331	14	17	29	31	32	35	5
2330	8	15	20	26	27	34	6
2329	8	12	18	20	29	32	3
2328	3	10	15	24	28	37	4
2327	14	16	27	28	32	36	5
2326	2	19	22	25	26	28	3
2325	5	10	14	25	27	33	2
2324	7	10	16	21	25	28	5
2323	1	2	20	21	25	28	1
2322	3	23	25	28	29	33	4
2321	7	25	27	31	32	34	7
2320	2	3	8	15	19	34	6
2319	5	6	7	12	33	36	7
2318	1	3	13	14	17	36	5
2317	4	16	21	26	28	30	2
2316	6	7	22	30	31	36	6
2315	2	4	5	11	15	24	7
2314	3	10	23	27	32	37	6
2313	6	13	15	17	19	35	3
2312	7	8	20	26	30	34	2
2311	12	21	25	27	29	31	2
2310	2	7	10	20	23	32	7
2309	15	16	20	24	28	35	6
2308	15	19	22	29	33	37	7
2307	2	4	5	7	24	33	1
2306	3	12	16	21	26	36	1
2305	1	2	14	15	18	32	1
2304	6	15	20	25	28	30	5
2303	2	15	17	18	20	34	2
2302	2	7	9	14	23	24	6
2301	10	13	20	35	36	37	1
2300	9	18	20	31	32	37	3
2299	2	4	17	20	26	34	4
2298	7	12	15	27	33	37	3
2297	1	3	4	7	20	34	3
2296	3	9	12	17	24	30	2
2295	5	8	10	16	19	31	7
2294	12	16	24	29	33	35	2
2293	3	5	10	11	34	36	6
2292	4	15	16	17	35	37	3
2291	9	13	16	17	34	35	5
2290	15	18	21	29	31	34	6
2289	15	19	29	31	34	35	7
2288	10	11	14	19	20	29	2
2287	6	7	12	18	25	26	1
2286	9	16	18	20	21	25	6
